FECHA,DEMANDA
2023-03-06 13:00:00,7579.85988
2023-03-06 13:30:00,7690.18634
2023-03-06 14:00:00,7686.84224
2023-03-06 14:30:00,7737.66469
2023-03-06 15:00:00,7694.66863
2023-03-06 15:30:00,7680.98588
2023-03-06 16:00:00,7800.18328
2023-03-06 16:30:00,7641.48598
2023-03-06 17:00:00,7451.02306
2023-03-06 17:30:00,7369.88798
2023-03-06 18:00:00,7287.85216
2023-03-06 18:30:00,7435.53253
2023-03-06 19:00:00,7550.27186
2023-03-06 19:30:00,7492.78275
2023-03-06 20:00:00,7508.70091
2023-03-06 20:30:00,7504.65853
2023-03-06 21:00:00,7471.78462
2023-03-06 21:30:00,7212.45025
2023-03-06 22:00:00,7087.07995
2023-03-06 22:30:00,6975.30115
2023-03-06 23:00:00,6829.77909
2023-03-06 23:30:00,6759.66989
2023-03-13 00:00:00,6294.66
2023-03-13 00:30:00,6162.11272
2023-03-13 01:00:00,6034.02818
2023-03-13 01:30:00,5989.26519
2023-03-13 02:00:00,5907.77269
2023-03-13 02:30:00,5910.84805
2023-03-13 03:00:00,5882.05019
2023-03-13 03:30:00,5786.29632
2023-03-13 04:00:00,5863.50272
2023-03-13 04:30:00,5938.12963
2023-03-13 05:00:00,5904.69744
2023-03-13 05:30:00,6018.46265
2023-03-13 06:00:00,6081.1443
2023-03-13 06:30:00,6103.11067
2023-03-13 07:00:00,6178.408
2023-03-13 07:30:00,6538.5023
2023-03-13 08:00:00,6609.08583
2023-03-13 08:30:00,6955.41363
2023-03-13 09:00:00,7081.43598
2023-03-13 09:30:00,7322.6092
2023-03-13 10:00:00,7449.13089
2023-03-13 10:30:00,7565.85941
2023-03-13 11:00:00,7567.28022
2023-03-13 11:30:00,7744.99821
2023-03-13 12:00:00,7706.88343
2023-03-13 12:30:00,7660.40614
2023-03-13 13:00:00,7559.01895
2023-03-13 13:30:00,7655.83696
2023-03-13 14:00:00,7652.83239
2023-03-13 14:30:00,7722.80107
2023-03-13 15:00:00,7645.7365
2023-03-13 15:30:00,7685.66037
2023-03-13 16:00:00,7690.74598
2023-03-13 16:30:00,7591.76973
2023-03-13 17:00:00,7353.18474
2023-03-13 17:30:00,7256.66782
2023-03-13 18:00:00,7190.4857
2023-03-13 18:30:00,7319.28907
2023-03-13 19:00:00,7535.19872
2023-03-13 19:30:00,7571.43908
2023-03-13 20:00:00,7549.95033
2023-03-13 20:30:00,7517.39995
2023-03-13 21:00:00,7468.42452
2023-03-13 21:30:00,7380.85676
2023-03-13 22:00:00,7319.27497
